,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Car_grouped,Rooms_grouped,zipcode,count,mean,std,min,max,median,mad
876,Ashburton,19 Ward St,3,h,2299500.0,S,Jellis,12/08/2017,10.2,3147.0,3.0,2.0,3.0,634.0,230.0,1940.0,Boroondara,-37.865159999999996,145.07958,Southern Metropolitan,3052.0,3.0,3,3147.0,29,82.75862068965517,55.461476444989536,32,255,60.0,41.0630202140309
877,Ashwood,10 Kiewa St,3,h,1420000.0,S,Fletchers,15/07/2017,10.2,3147.0,3.0,1.0,1.0,726.0,130.0,1965.0,Monash,-37.86173,145.11074,Southern Metropolitan,2894.0,1.0,3,3147.0,29,82.75862068965517,55.461476444989536,32,255,60.0,41.0630202140309
878,Ashwood,5 Kiewa St,4,h,1450000.0,S,Fletchers,22/07/2017,10.2,3147.0,4.0,2.0,1.0,803.0,154.0,1965.0,Monash,-37.86162,145.11042,Southern Metropolitan,2894.0,1.0,4,3147.0,29,82.75862068965517,55.461476444989536,32,255,60.0,41.0630202140309
879,Ashwood,47B Vannam Dr,3,t,1060000.0,S,Buxton,22/07/2017,10.2,3147.0,3.0,2.0,2.0,343.0,1.0,2000.0,Monash,-37.86324000000001,145.10289,Southern Metropolitan,2894.0,2.0,3,3147.0,29,82.75862068965517,55.461476444989536,32,255,60.0,41.0630202140309
880,Ashwood,7 Barrington Dr,4,h,1540000.0,S,Jellis,29/07/2017,10.2,3147.0,4.0,2.0,3.0,668.0,205.0,1970.0,Monash,-37.86096,145.10026000000005,Southern Metropolitan,2894.0,3.0,4,3147.0,29,82.75862068965517,55.461476444989536,32,255,60.0,41.0630202140309
881,Ashburton,21 Ambon St,4,h,1550000.0,S,Jellis,9/09/2017,10.2,3147.0,4.0,2.0,2.0,670.0,,1969.0,Moreland,-37.87042,145.08098999999999,Southern Metropolitan,3052.0,2.0,4,3147.0,29,82.75862068965517,55.461476444989536,32,255,60.0,41.0630202140309
882,Ashburton,69 Gloucester Rd,3,h,1555000.0,S,Jellis,16/09/2017,10.2,3147.0,3.0,1.0,4.0,649.0,101.0,1950.0,Moreland,-37.87,145.08803,Southern Metropolitan,3052.0,4.0,3,3147.0,29,82.75862068965517,55.461476444989536,32,255,60.0,41.0630202140309
883,Ashburton,21 Warner Av,4,h,1920000.0,S,Jellis,19/08/2017,10.2,3147.0,4.0,3.0,2.0,391.0,203.0,2016.0,Moreland,-37.866640000000004,145.08597,Southern Metropolitan,3052.0,2.0,4,3147.0,29,82.75862068965517,55.461476444989536,32,255,60.0,41.0630202140309
884,Ashwood,33 Douglas St,3,h,1575000.0,S,Jellis,19/08/2017,10.2,3147.0,3.0,1.0,2.0,787.0,115.0,1955.0,Moreland,-37.86394,145.09702,Southern Metropolitan,2894.0,2.0,3,3147.0,29,82.75862068965517,55.461476444989536,32,255,60.0,41.0630202140309
885,Ashburton,3A Crete Av,3,h,1210000.0,S,Jellis,23/09/2017,10.2,3147.0,3.0,1.0,3.0,407.0,93.0,1955.0,Moreland,-37.8696,145.0866,Southern Metropolitan,3052.0,3.0,3,3147.0,29,82.75862068965517,55.461476444989536,32,255,60.0,41.0630202140309
886,Ashburton,20 Eleanor St,3,h,1840000.0,SP,Buxton,23/09/2017,10.2,3147.0,3.0,1.0,2.0,648.0,,1969.0,Moreland,-37.8614,145.08436,Southern Metropolitan,3052.0,2.0,3,3147.0,29,82.75862068965517,55.461476444989536,32,255,60.0,41.0630202140309
887,Ashburton,28 Baker Pde,4,t,1650000.0,VB,Jellis,26/08/2017,10.2,3147.0,4.0,2.0,1.0,338.0,200.0,2005.0,Moreland,-37.86058,145.08542,Southern Metropolitan,3052.0,1.0,4,3147.0,29,82.75862068965517,55.461476444989536,32,255,60.0,41.0630202140309
888,Ashburton,59 Winton Rd,3,h,2550000.0,S,Marshall,26/08/2017,10.2,3147.0,3.0,2.0,3.0,1170.0,202.0,1950.0,Moreland,-37.87253,145.0705,Southern Metropolitan,3052.0,3.0,3,3147.0,29,82.75862068965517,55.461476444989536,32,255,60.0,41.0630202140309
889,Balaclava,18 Linton St,4,h,1819000.0,S,Gary,3/09/2016,6.6,3183.0,3.0,2.0,1.0,244.0,180.0,1900.0,Port Phillip,-37.8668,144.9928,Southern Metropolitan,2952.0,1.0,4,3183.0,326,127.51840490797547,115.74496353316633,22,999,97.5,69.01302269562285
890,Balaclava,7/72 Grosvenor St,2,u,410000.0,PI,hockingstuart,3/12/2016,6.6,3183.0,2.0,1.0,2.0,0.0,61.0,1965.0,Port Phillip,-37.8731,144.9958,Southern Metropolitan,2952.0,2.0,2,3183.0,326,127.51840490797547,115.74496353316633,22,999,97.5,69.01302269562285
891,Balaclava,3/88 Grosvenor St,1,u,280000.0,VB,hockingstuart,7/05/2016,6.6,3183.0,1.0,1.0,1.0,0.0,,1969.0,Port Phillip,-37.8733,144.997,Southern Metropolitan,2952.0,1.0,1,3183.0,326,127.51840490797547,115.74496353316633,22,999,97.5,69.01302269562285
892,Balaclava,1/34 Gourlay St,2,t,1015000.0,S,Gary,7/11/2016,6.6,3183.0,2.0,1.0,2.0,114.0,120.0,2000.0,Port Phillip,-37.8723,144.9961,Southern Metropolitan,2952.0,2.0,2,3183.0,326,127.51840490797547,115.74496353316633,22,999,97.5,69.01302269562285
893,Balaclava,4/9 Gourlay St,2,u,502500.0,S,Buxton,15/10/2016,6.6,3183.0,2.0,1.0,1.0,0.0,65.0,1960.0,Port Phillip,-37.8725,144.9952,Southern Metropolitan,2952.0,1.0,2,3183.0,326,127.51840490797547,115.74496353316633,22,999,97.5,69.01302269562285
894,Balaclava,1/22 Sycamore Gr,2,u,520000.0,S,Gary,15/10/2016,6.6,3183.0,2.0,1.0,0.0,0.0,58.0,1970.0,Port Phillip,-37.8742,144.9972,Southern Metropolitan,2952.0,0.0,2,3183.0,326,127.51840490797547,115.74496353316633,22,999,97.5,69.01302269562285
895,Balaclava,6/23 Gourlay St,2,u,442000.0,SP,Buxton,17/09/2016,6.6,3183.0,2.0,1.0,1.0,0.0,61.0,1960.0,Port Phillip,-37.8726,144.9962,Southern Metropolitan,2952.0,1.0,2,3183.0,326,127.51840490797547,115.74496353316633,22,999,97.5,69.01302269562285
896,Balaclava,6 Blenheim St,3,h,1193000.0,S,McGrath,18/06/2016,6.6,3183.0,3.0,1.0,1.0,178.0,100.0,1920.0,Port Phillip,-37.8663,144.9948,Southern Metropolitan,2952.0,1.0,3,3183.0,326,127.51840490797547,115.74496353316633,22,999,97.5,69.01302269562285
897,Balaclava,3/20 Orange Gr,2,u,416000.0,S,Chisholm,18/06/2016,6.6,3183.0,2.0,1.0,1.0,0.0,49.0,1960.0,Port Phillip,-37.8678,144.9966,Southern Metropolitan,2952.0,1.0,2,3183.0,326,127.51840490797547,115.74496353316633,22,999,97.5,69.01302269562285
898,Balaclava,2/360 Carlisle St,2,u,820000.0,S,Gary,19/11/2016,6.6,3183.0,2.0,1.0,1.0,0.0,,1969.0,Port Phillip,-37.8691,144.9974,Southern Metropolitan,2952.0,1.0,2,3183.0,326,127.51840490797547,115.74496353316633,22,999,97.5,69.01302269562285
899,Balaclava,2/19 Camden St,2,u,474000.0,S,hockingstuart,22/05/2016,6.6,3183.0,2.0,1.0,1.0,0.0,59.0,1970.0,Port Phillip,-37.8667,144.9917,Southern Metropolitan,2952.0,1.0,2,3183.0,326,127.51840490797547,115.74496353316633,22,999,97.5,69.01302269562285
900,Balaclava,1/17 Albion St,2,h,981000.0,S,Buxton,25/02/2017,6.6,3183.0,2.0,1.0,0.0,159.0,84.0,1930.0,Port Phillip,-37.874,144.9933,Southern Metropolitan,2952.0,0.0,2,3183.0,326,127.51840490797547,115.74496353316633,22,999,97.5,69.01302269562285
901,Balaclava,10 Grosvenor St,3,h,1690000.0,S,McGrath,25/02/2017,6.6,3183.0,3.0,2.0,2.0,339.0,159.0,1890.0,Port Phillip,-37.872,144.9909,Southern Metropolitan,2952.0,2.0,3,3183.0,326,127.51840490797547,115.74496353316633,22,999,97.5,69.01302269562285
902,Balaclava,3/33 Gourlay St,2,u,540000.0,VB,McGrath,27/06/2016,6.6,3183.0,2.0,1.0,1.0,483.0,51.0,1970.0,Port Phillip,-37.8727,144.9969,Southern Metropolitan,2952.0,1.0,2,3183.0,326,127.51840490797547,115.74496353316633,22,999,97.5,69.01302269562285
903,Balaclava,41 Marlborough St,3,h,1080000.0,S,Buxton,27/06/2016,6.6,3183.0,3.0,1.0,1.0,157.0,,1928.0,Port Phillip,-37.8696,144.9925,Southern Metropolitan,2952.0,1.0,3,3183.0,326,127.51840490797547,115.74496353316633,22,999,97.5,69.01302269562285
904,Balaclava,15/36 Brighton Rd,1,u,500000.0,SP,Biggin,27/11/2016,6.6,3183.0,1.0,1.0,0.0,0.0,,1969.0,Port Phillip,-37.87300000000001,144.9907,Southern Metropolitan,2952.0,0.0,1,3183.0,326,127.51840490797547,115.74496353316633,22,999,97.5,69.01302269562285
905,Balaclava,5/11 Albion St,2,u,497500.0,PI,hockingstuart,28/08/2016,6.6,3183.0,2.0,0.0,0.0,0.0,,1969.0,Port Phillip,-37.8739,144.9929,Southern Metropolitan,2952.0,0.0,2,3183.0,326,127.51840490797547,115.74496353316633,22,999,97.5,69.01302269562285
906,Balaclava,4/247 Inkerman St,2,u,450000.0,SP,Buxton,13/05/2017,6.6,3183.0,2.0,1.0,1.0,0.0,50.0,1960.0,Port Phillip,-37.8656,144.9919,Southern Metropolitan,2952.0,1.0,2,3183.0,326,127.51840490797547,115.74496353316633,22,999,97.5,69.01302269562285
907,Balaclava,5/171 Hotham St,2,u,490000.0,VB,hockingstuart,29/04/2017,6.6,3183.0,2.0,1.0,0.0,601.0,,1969.0,Port Phillip,-37.8757,144.998,Southern Metropolitan,2952.0,0.0,2,3183.0,326,127.51840490797547,115.74496353316633,22,999,97.5,69.01302269562285
908,Balaclava,2/31 Orange Gr,1,u,440000.0,S,hockingstuart,29/04/2017,6.6,3183.0,1.0,1.0,0.0,0.0,,1940.0,Port Phillip,-37.8686,144.9969,Southern Metropolitan,2952.0,0.0,1,3183.0,326,127.51840490797547,115.74496353316633,22,999,97.5,69.01302269562285
909,Balaclava,6/18 Orange Gr,1,u,290000.0,S,Jellis,3/06/2017,6.4,3183.0,1.0,1.0,1.0,880.0,,1969.0,Port Phillip,-37.86752,144.99668,Southern Metropolitan,2952.0,1.0,1,3183.0,326,127.51840490797547,115.74496353316633,22,999,97.5,69.01302269562285
910,Balaclava,5a Rosamond St,3,h,1475000.0,S,Gary,24/06/2017,6.4,3183.0,3.0,2.0,1.0,147.0,,1969.0,Port Phillip,-37.86997,144.9908,Southern Metropolitan,2952.0,1.0,3,3183.0,326,127.51840490797547,115.74496353316633,22,999,97.5,69.01302269562285
911,Balaclava,21/54 Balston St,1,u,328500.0,S,hockingstuart,8/07/2017,6.4,3183.0,1.0,1.0,1.0,0.0,,1969.0,Port Phillip,-37.86874,144.998,Southern Metropolitan,2952.0,1.0,1,3183.0,326,127.51840490797547,115.74496353316633,22,999,97.5,69.01302269562285
912,Balaclava,9/36 The Avenue,2,u,700000.0,SP,Marshall,12/08/2017,6.4,3183.0,2.0,0.0,0.0,0.0,,1969.0,Port Phillip,-37.87149,144.99746000000005,Southern Metropolitan,2952.0,0.0,2,3183.0,326,127.51840490797547,115.74496353316633,22,999,97.5,69.01302269562285
913,Balaclava,1/36 The Avenue,2,u,585000.0,PI,Marshall,15/07/2017,6.4,3183.0,2.0,1.0,1.0,598.0,,1969.0,Port Phillip,-37.87149,144.99746000000005,Southern Metropolitan,2952.0,1.0,2,3183.0,326,127.51840490797547,115.74496353316633,22,999,97.5,69.01302269562285
914,Balaclava,16/109 Hotham St,2,u,600000.0,VB,Buxton,3/09/2017,6.4,3183.0,2.0,1.0,1.0,2283.0,85.0,1980.0,Moreland,-37.870779999999996,144.99898000000005,Southern Metropolitan,2952.0,1.0,2,3183.0,326,127.51840490797547,115.74496353316633,22,999,97.5,69.01302269562285
915,Balaclava,16 Grosvenor St,3,h,1680000.0,S,McGrath,26/08/2017,6.4,3183.0,3.0,1.0,0.0,325.0,,1969.0,Moreland,-37.87202,144.99123,Southern Metropolitan,2952.0,,3,3183.0,326,127.51840490797547,115.74496353316633,22,999,97.5,69.01302269562285
916,Balwyn,166 Gordon St,2,h,2100000.0,S,Marshall,3/09/2016,9.7,3103.0,2.0,1.0,1.0,659.0,123.0,1920.0,Boroondara,-37.8094,145.0807,Southern Metropolitan,5682.0,1.0,2,3103.0,57,105.26315789473684,84.17106864589805,14,400,71.0,65.39427516158817
917,Balwyn,36 Narrak Rd,4,h,1800000.0,VB,Marshall,3/09/2016,9.7,3103.0,4.0,2.0,2.0,715.0,218.0,1985.0,Boroondara,-37.811,145.0958,Southern Metropolitan,5682.0,2.0,4,3103.0,57,105.26315789473684,84.17106864589805,14,400,71.0,65.39427516158817
918,Balwyn,2/16 Westminster St,2,t,1255000.0,S,Noel,3/09/2016,9.7,3103.0,2.0,1.0,1.0,208.0,129.0,2000.0,Boroondara,-37.8128,145.0975,Southern Metropolitan,5682.0,1.0,2,3103.0,57,105.26315789473684,84.17106864589805,14,400,71.0,65.39427516158817
919,Balwyn,2/74 Balwyn Rd,3,u,1070000.0,SA,Philip,3/12/2016,9.7,3103.0,3.0,2.0,2.0,206.0,112.0,1998.0,Boroondara,-37.8161,145.0812,Southern Metropolitan,5682.0,2.0,3,3103.0,57,105.26315789473684,84.17106864589805,14,400,71.0,65.39427516158817
920,Balwyn,112 Belmore Rd,5,h,2570000.0,PI,RT,3/12/2016,9.7,3103.0,5.0,3.0,2.0,715.0,420.0,2009.0,Boroondara,-37.8028,145.0768,Southern Metropolitan,5682.0,2.0,mas de 4,3103.0,57,105.26315789473684,84.17106864589805,14,400,71.0,65.39427516158817
921,Balwyn,27 Bevan St,4,h,2400000.0,VB,RW,3/12/2016,9.7,3103.0,4.0,2.0,2.0,744.0,226.0,1985.0,Boroondara,-37.8147,145.0748,Southern Metropolitan,5682.0,2.0,4,3103.0,57,105.26315789473684,84.17106864589805,14,400,71.0,65.39427516158817
922,Balwyn,129 Gordon St,3,h,2200000.0,S,North,3/12/2016,9.7,3103.0,3.0,3.0,2.0,651.0,266.0,1969.0,Boroondara,-37.8085,145.0764,Southern Metropolitan,5682.0,2.0,3,3103.0,57,105.26315789473684,84.17106864589805,14,400,71.0,65.39427516158817
923,Balwyn,5/14 Parring Rd,2,u,806000.0,S,Noel,3/12/2016,9.7,3103.0,2.0,1.0,1.0,122.0,97.0,1977.0,Boroondara,-37.8124,145.0916,Southern Metropolitan,5682.0,1.0,2,3103.0,57,105.26315789473684,84.17106864589805,14,400,71.0,65.39427516158817
924,Balwyn,3/10 Westminster St,2,h,1215000.0,S,Jellis,3/12/2016,9.7,3103.0,2.0,2.0,2.0,0.0,,1969.0,Boroondara,-37.8134,145.0972,Southern Metropolitan,5682.0,2.0,2,3103.0,57,105.26315789473684,84.17106864589805,14,400,71.0,65.39427516158817
925,Balwyn,22 Yongala St,5,h,2250000.0,PI,Noel,3/12/2016,9.7,3103.0,5.0,3.0,2.0,600.0,356.0,2006.0,Boroondara,-37.8061,145.0801,Southern Metropolitan,5682.0,2.0,mas de 4,3103.0,57,105.26315789473684,84.17106864589805,14,400,71.0,65.39427516158817
926,Balwyn,3/30 Cremorne St,2,u,812000.0,S,Jellis,4/03/2017,9.7,3103.0,2.0,1.0,1.0,206.0,,1969.0,Boroondara,-37.8092,145.0778,Southern Metropolitan,5682.0,1.0,2,3103.0,57,105.26315789473684,84.17106864589805,14,400,71.0,65.39427516158817
927,Balwyn,9/5 Boston Rd,3,h,1140000.0,S,Nelson,4/06/2016,9.7,3103.0,3.0,2.0,2.0,175.0,,1976.0,Boroondara,-37.8162,145.0771,Southern Metropolitan,5682.0,2.0,3,3103.0,57,105.26315789473684,84.17106864589805,14,400,71.0,65.39427516158817
928,Balwyn,17 Gordon St,3,h,2330000.0,S,Marshall,4/06/2016,9.7,3103.0,3.0,2.0,1.0,853.0,,1969.0,Boroondara,-37.806999999999995,145.0635,Southern Metropolitan,5682.0,1.0,3,3103.0,57,105.26315789473684,84.17106864589805,14,400,71.0,65.39427516158817
929,Balwyn,40 Metung St,5,h,2800000.0,VB,Marshall,4/06/2016,9.7,3103.0,5.0,3.0,2.0,678.0,349.0,2001.0,Boroondara,-37.8048,145.0708,Southern Metropolitan,5682.0,2.0,mas de 4,3103.0,57,105.26315789473684,84.17106864589805,14,400,71.0,65.39427516158817
930,Balwyn,4/30 Weir St,2,u,605000.0,S,Marshall,4/06/2016,9.7,3103.0,2.0,1.0,1.0,0.0,,1969.0,Boroondara,-37.8152,145.0843,Southern Metropolitan,5682.0,1.0,2,3103.0,57,105.26315789473684,84.17106864589805,14,400,71.0,65.39427516158817
931,Balwyn,1/37 Yongala St,3,h,1255000.0,PI,Noel,4/06/2016,9.7,3103.0,3.0,2.0,2.0,308.0,,1969.0,Boroondara,-37.8056,145.0788,Southern Metropolitan,5682.0,2.0,3,3103.0,57,105.26315789473684,84.17106864589805,14,400,71.0,65.39427516158817
932,Balwyn,142 Balwyn Rd,2,h,1850000.0,VB,Fletchers,6/08/2016,9.7,3103.0,3.0,1.0,1.0,1015.0,166.0,1930.0,Boroondara,-37.8074,145.0826,Southern Metropolitan,5682.0,1.0,2,3103.0,57,105.26315789473684,84.17106864589805,14,400,71.0,65.39427516158817
933,Balwyn,9/11 Parring Rd,2,u,805000.0,S,Noel,6/08/2016,9.7,3103.0,3.0,1.0,1.0,209.0,,1975.0,Boroondara,-37.8125,145.0901,Southern Metropolitan,5682.0,1.0,2,3103.0,57,105.26315789473684,84.17106864589805,14,400,71.0,65.39427516158817
934,Balwyn,4/3 King St,3,h,700000.0,VB,Marshall,7/05/2016,9.7,3103.0,3.0,1.0,1.0,188.0,110.0,1970.0,Boroondara,-37.8065,145.065,Southern Metropolitan,5682.0,1.0,3,3103.0,57,105.26315789473684,84.17106864589805,14,400,71.0,65.39427516158817
935,Balwyn,27 Nungerner St,4,h,2130000.0,PI,Jellis,7/05/2016,9.7,3103.0,4.0,2.0,2.0,664.0,,1969.0,Boroondara,-37.8055,145.0699,Southern Metropolitan,5682.0,2.0,4,3103.0,57,105.26315789473684,84.17106864589805,14,400,71.0,65.39427516158817
936,Balwyn,3/18 Weir St,2,h,500000.0,S,Marshall,7/05/2016,9.7,3103.0,2.0,1.0,1.0,0.0,72.0,1960.0,Boroondara,-37.8162,145.0841,Southern Metropolitan,5682.0,1.0,2,3103.0,57,105.26315789473684,84.17106864589805,14,400,71.0,65.39427516158817
937,Balwyn,3 Westminster St,3,h,2125000.0,SP,Jellis,7/05/2016,9.7,3103.0,3.0,2.0,2.0,699.0,252.0,1985.0,Boroondara,-37.814,145.0966,Southern Metropolitan,5682.0,2.0,3,3103.0,57,105.26315789473684,84.17106864589805,14,400,71.0,65.39427516158817
938,Balwyn,13 Naroo St,4,h,1800000.0,PI,Jellis,8/10/2016,9.7,3103.0,3.0,2.0,2.0,577.0,200.0,1948.0,Boroondara,-37.8032,145.0693,Southern Metropolitan,5682.0,2.0,4,3103.0,57,105.26315789473684,84.17106864589805,14,400,71.0,65.39427516158817
939,Balwyn,101/201 Whitehorse Rd,2,u,635000.0,S,Fletchers,8/10/2016,9.7,3103.0,2.0,1.0,1.0,0.0,70.0,2014.0,Boroondara,-37.8116,145.0724,Southern Metropolitan,5682.0,1.0,2,3103.0,57,105.26315789473684,84.17106864589805,14,400,71.0,65.39427516158817
940,Balwyn,1/252 Union Rd,2,u,526000.0,S,hockingstuart,10/09/2016,9.7,3103.0,2.0,1.0,1.0,0.0,73.0,1960.0,Boroondara,-37.8144,145.0993,Southern Metropolitan,5682.0,1.0,2,3103.0,57,105.26315789473684,84.17106864589805,14,400,71.0,65.39427516158817
941,Balwyn,9/204 Whitehorse Rd,1,h,390000.0,VB,Jellis,10/09/2016,9.7,3103.0,1.0,1.0,1.0,740.0,,1969.0,Boroondara,-37.8125,145.0775,Southern Metropolitan,5682.0,1.0,1,3103.0,57,105.26315789473684,84.17106864589805,14,400,71.0,65.39427516158817
942,Balwyn,1/18 Belmore Rd,3,h,905000.0,S,Kay,10/12/2016,9.7,3103.0,3.0,1.0,2.0,281.0,150.0,1995.0,Boroondara,-37.8013,145.0652,Southern Metropolitan,5682.0,2.0,3,3103.0,57,105.26315789473684,84.17106864589805,14,400,71.0,65.39427516158817
943,Balwyn,316 Belmore Rd,4,h,1750000.0,PI,Ascend,10/12/2016,9.7,3103.0,4.0,3.0,2.0,453.0,308.0,2016.0,Boroondara,-37.8044,145.1006,Southern Metropolitan,5682.0,2.0,4,3103.0,57,105.26315789473684,84.17106864589805,14,400,71.0,65.39427516158817
944,Balwyn,11/22 Brenbeal St,2,t,760000.0,S,Christopher,10/12/2016,9.7,3103.0,2.0,1.0,1.0,121.0,100.0,1960.0,Boroondara,-37.8112,145.0881,Southern Metropolitan,5682.0,1.0,2,3103.0,57,105.26315789473684,84.17106864589805,14,400,71.0,65.39427516158817
945,Balwyn,3/3 Iramoo St,3,t,1367000.0,S,Jellis,10/12/2016,9.7,3103.0,3.0,2.0,2.0,219.0,164.0,2003.0,Boroondara,-37.8125,145.0849,Southern Metropolitan,5682.0,2.0,3,3103.0,57,105.26315789473684,84.17106864589805,14,400,71.0,65.39427516158817
946,Balwyn,25 Percy St,5,h,2550000.0,S,Marshall,10/12/2016,9.7,3103.0,5.0,3.0,2.0,642.0,,1930.0,Boroondara,-37.8096,145.0735,Southern Metropolitan,5682.0,2.0,mas de 4,3103.0,57,105.26315789473684,84.17106864589805,14,400,71.0,65.39427516158817
947,Balwyn,2/8 Evelina St,4,t,1400000.0,PI,Noel,12/11/2016,9.7,3103.0,4.0,3.0,2.0,241.0,240.0,2009.0,Boroondara,-37.8042,145.1042,Southern Metropolitan,5682.0,2.0,4,3103.0,57,105.26315789473684,84.17106864589805,14,400,71.0,65.39427516158817
948,Balwyn,6/10 Brenbeal St,2,u,625000.0,PI,Jellis,13/08/2016,9.7,3103.0,2.0,1.0,1.0,115.0,104.0,1960.0,Boroondara,-37.8122,145.0879,Southern Metropolitan,5682.0,1.0,2,3103.0,57,105.26315789473684,84.17106864589805,14,400,71.0,65.39427516158817
949,Balwyn,4/4 Raynes St,2,t,700000.0,VB,Noel,13/08/2016,9.7,3103.0,2.0,1.0,1.0,104.0,,1969.0,Boroondara,-37.8061,145.0878,Southern Metropolitan,5682.0,1.0,2,3103.0,57,105.26315789473684,84.17106864589805,14,400,71.0,65.39427516158817
950,Balwyn,1 Weston St,3,h,1860000.0,S,Marshall,14/05/2016,9.7,3103.0,3.0,1.0,4.0,671.0,465.0,1969.0,Boroondara,-37.8117,145.0775,Southern Metropolitan,5682.0,4.0,3,3103.0,57,105.26315789473684,84.17106864589805,14,400,71.0,65.39427516158817
951,Balwyn,38 Frederick St,4,h,2730000.0,S,RT,15/10/2016,9.7,3103.0,4.0,3.0,2.0,674.0,336.0,1997.0,Boroondara,-37.8068,145.0786,Southern Metropolitan,5682.0,2.0,4,3103.0,57,105.26315789473684,84.17106864589805,14,400,71.0,65.39427516158817
952,Balwyn,7 Power St,5,h,2020000.0,S,Marshall,16/04/2016,9.7,3103.0,5.0,2.0,2.0,611.0,,1969.0,Boroondara,-37.8116,145.0789,Southern Metropolitan,5682.0,2.0,mas de 4,3103.0,57,105.26315789473684,84.17106864589805,14,400,71.0,65.39427516158817
953,Balwyn,6/29 Weir St,2,u,460000.0,VB,Jellis,16/04/2016,9.7,3103.0,2.0,1.0,1.0,0.0,79.0,1950.0,Boroondara,-37.8152,145.0839,Southern Metropolitan,5682.0,1.0,2,3103.0,57,105.26315789473684,84.17106864589805,14,400,71.0,65.39427516158817
954,Balwyn,150 Balwyn Rd,4,h,2250000.0,SA,Jellis,16/07/2016,9.7,3103.0,3.0,1.0,2.0,832.0,,1969.0,Boroondara,-37.8068,145.0827,Southern Metropolitan,5682.0,2.0,4,3103.0,57,105.26315789473684,84.17106864589805,14,400,71.0,65.39427516158817
955,Balwyn,3/94 Balwyn Rd,2,u,1053000.0,S,Fletchers,16/07/2016,9.7,3103.0,2.0,1.0,2.0,231.0,98.0,1985.0,Boroondara,-37.8123,145.0821,Southern Metropolitan,5682.0,2.0,2,3103.0,57,105.26315789473684,84.17106864589805,14,400,71.0,65.39427516158817
956,Balwyn,1/7 Boston Rd,3,h,1800000.0,VB,Marshall,16/07/2016,9.7,3103.0,3.0,2.0,2.0,380.0,,1980.0,Boroondara,-37.8161,145.0772,Southern Metropolitan,5682.0,2.0,3,3103.0,57,105.26315789473684,84.17106864589805,14,400,71.0,65.39427516158817
957,Balwyn,1/32 Yerrin St,3,t,1472000.0,S,Noel,16/07/2016,9.7,3103.0,3.0,2.0,2.0,306.0,170.0,1995.0,Boroondara,-37.8106,145.0848,Southern Metropolitan,5682.0,2.0,3,3103.0,57,105.26315789473684,84.17106864589805,14,400,71.0,65.39427516158817
958,Balwyn,53 Metung St,3,h,2120000.0,S,Jellis,17/09/2016,9.7,3103.0,3.0,1.0,2.0,651.0,,1969.0,Boroondara,-37.8036,145.0715,Southern Metropolitan,5682.0,2.0,3,3103.0,57,105.26315789473684,84.17106864589805,14,400,71.0,65.39427516158817
959,Balwyn,87 Yerrin St,3,h,1910000.0,S,Jellis,17/09/2016,9.7,3103.0,3.0,1.0,2.0,697.0,,1969.0,Boroondara,-37.8044,145.0853,Southern Metropolitan,5682.0,2.0,3,3103.0,57,105.26315789473684,84.17106864589805,14,400,71.0,65.39427516158817
960,Balwyn,5/95 Balwyn Rd,2,u,754000.0,PI,Marshall,18/03/2017,9.7,3103.0,2.0,1.0,1.0,87.0,88.0,1990.0,Boroondara,-37.8134,145.08100000000005,Southern Metropolitan,5682.0,1.0,2,3103.0,57,105.26315789473684,84.17106864589805,14,400,71.0,65.39427516158817
961,Balwyn,29 Bevan St,4,h,2188000.0,S,Marshall,19/11/2016,9.7,3103.0,4.0,2.0,2.0,752.0,253.0,1981.0,Boroondara,-37.8149,145.0747,Southern Metropolitan,5682.0,2.0,4,3103.0,57,105.26315789473684,84.17106864589805,14,400,71.0,65.39427516158817
962,Balwyn,2/30 Kalimna St,2,u,755000.0,PI,Noel,19/11/2016,9.7,3103.0,2.0,1.0,1.0,213.0,92.0,1980.0,Boroondara,-37.8092,145.0789,Southern Metropolitan,5682.0,1.0,2,3103.0,57,105.26315789473684,84.17106864589805,14,400,71.0,65.39427516158817
963,Balwyn,1 Knutsford St,4,h,2900000.0,VB,Marshall,22/05/2016,9.7,3103.0,4.0,3.0,2.0,596.0,,1969.0,Boroondara,-37.815,145.076,Southern Metropolitan,5682.0,2.0,4,3103.0,57,105.26315789473684,84.17106864589805,14,400,71.0,65.39427516158817
964,Balwyn,25 Kalimna St,5,h,2665000.0,S,Jellis,22/08/2016,9.7,3103.0,4.0,3.0,2.0,674.0,,1969.0,Boroondara,-37.8095,145.0782,Southern Metropolitan,5682.0,2.0,mas de 4,3103.0,57,105.26315789473684,84.17106864589805,14,400,71.0,65.39427516158817
965,Balwyn,7 Naroo St,4,h,1801000.0,S,Noel,22/08/2016,9.7,3103.0,4.0,2.0,2.0,583.0,,1969.0,Boroondara,-37.8027,145.0694,Southern Metropolitan,5682.0,2.0,4,3103.0,57,105.26315789473684,84.17106864589805,14,400,71.0,65.39427516158817
966,Balwyn,27 Metung St,4,h,2410000.0,S,Fletchers,24/09/2016,9.7,3103.0,4.0,2.0,1.0,685.0,207.0,1940.0,Boroondara,-37.8056,145.071,Southern Metropolitan,5682.0,1.0,4,3103.0,57,105.26315789473684,84.17106864589805,14,400,71.0,65.39427516158817
